,startTime,stopTime,whichEye
543,2597.959,2598.421,L
544,2606.939,2607.363,L
544,2606.939,2607.363,R
545,2610.519,2611.041,R
545,2610.519,2611.041,L
546,2612.694,2612.87,R
546,2612.694,2612.87,L
547,2613.283,2613.572,L
547,2613.283,2613.572,R
548,2619.328,2619.834,R
548,2619.328,2619.834,L
549,2622.752,2623.206,L
549,2622.752,2623.206,R
550,2626.537,2626.926,R
550,2626.537,2626.926,L
551,2630.099,2630.442,L
551,2630.099,2630.442,R
552,2677.06,2677.22,R
552,2677.06,2677.22,L
553,2684.194,2684.584,L
553,2684.194,2684.584,R
554,2687.589,2687.909,L
554,2687.589,2687.909,R
555,2707.346,2707.623,R
555,2707.346,2707.623,L
