,startTime,stopTime,whichEye
547,1872.22,1872.289,R
547,1872.22,1872.289,L
548,1872.572,1872.776,L
548,1872.572,1872.776,R
549,1880.521,1881.515,L
549,1880.521,1881.515,R
550,1882.212,1884.761,R
550,1882.212,1884.761,L
551,1886.731,1886.827,L
551,1886.731,1886.827,R
552,1894.192,1894.443,R
552,1894.192,1894.443,L
553,1894.684,1894.761,L
553,1894.684,1894.761,R
554,1896.999,1897.158,R
554,1896.999,1897.158,L
555,1904.324,1904.7,L
555,1904.324,1904.7,R
556,1904.861,1905.096,R
556,1904.861,1905.096,L
557,1905.636,1905.729,L
557,1905.636,1905.729,R
558,1908.236,1908.558,L
558,1908.236,1908.558,R
559,1908.78,1908.901,L
559,1908.78,1908.901,R
560,1913.765,1914.017,L
560,1913.765,1914.017,R
561,1914.187,1914.393,L
561,1914.187,1914.393,R
562,1919.323,1919.63,R
562,1919.323,1919.63,L
563,1922.332,1922.739,L
563,1922.332,1922.739,R
564,1926.046,1926.213,R
564,1926.046,1926.213,L
565,1926.331,1926.489,R
565,1926.331,1926.489,L
566,1929.595,1930.193,L
566,1929.595,1930.193,R
567,1937.047,1937.319,L
567,1937.047,1937.319,R
568,1937.429,1937.559,R
568,1937.429,1937.559,L
569,1937.881,1938.026,L
569,1937.881,1938.026,R
570,1938.572,1938.623,R
570,1938.572,1938.623,L
571,1944.939,1945.323,R
571,1944.939,1945.323,L
572,1948.132,1948.523,L
572,1948.132,1948.523,R
573,1948.606,1948.745,L
573,1948.606,1948.745,R
574,1956.231,1956.744,R
574,1956.231,1956.744,L
575,1958.83,1959.18,R
575,1958.83,1959.18,L
576,1962.543,1962.741,R
576,1962.543,1962.741,L
577,1962.851,1962.997,R
577,1962.851,1962.997,L
578,1967.302,1967.812,L
578,1967.302,1967.812,R
579,1970.319,1970.513,R
579,1970.319,1970.513,L
580,1977.432,1977.627,L
580,1977.432,1977.627,R
581,1977.744,1977.885,L
581,1977.744,1977.885,R
582,1978.222,1978.45,L
582,1978.222,1978.45,R
583,1986.12,1986.493,R
583,1986.12,1986.493,L
584,1989.534,1989.669,R
584,1989.534,1989.669,L
585,1989.83,1989.997,R
585,1989.83,1989.997,L
586,1994.298,1994.506,R
586,1994.298,1994.506,L
587,1994.733,1994.901,L
587,1994.733,1994.901,R
588,2000.054,2000.275,R
588,2000.054,2000.275,L
589,2000.704,2000.818,R
589,2000.704,2000.818,L
590,2007.703,2007.83,R
590,2007.703,2007.83,L
591,2007.926,2008.082,R
591,2007.926,2008.082,L
592,2010.738,2010.875,L
592,2010.738,2010.875,R
593,2016.863,2017.052,R
593,2016.863,2017.052,L
594,2017.429,2017.55,L
594,2017.429,2017.55,R
595,2021.405,2021.603,R
595,2021.405,2021.603,L
596,2021.741,2021.916,L
596,2021.741,2021.916,R
597,2024.3,2024.41,R
597,2024.3,2024.41,L
598,2027.569,2027.649,L
598,2027.569,2027.649,R
599,2031.356,2031.494,L
599,2031.356,2031.494,R
600,2034.512,2034.65,R
600,2034.512,2034.65,L
601,2037.026,2037.145,L
601,2037.026,2037.145,R
602,2037.257,2037.427,R
602,2037.257,2037.427,L
603,2039.791,2039.854,L
603,2039.791,2039.854,R
604,2042.359,2042.455,R
604,2042.359,2042.455,L
605,2045.25,2045.352,L
605,2045.25,2045.352,R
606,2048.497,2048.525,R
606,2048.497,2048.525,L
607,2069.789,2070.048,R
607,2069.789,2070.048,L
608,2070.236,2070.413,R
608,2070.236,2070.413,L
