,startTime,stopTime,whichEye
243,1481.941,1482.09,L
244,1496.979,1497.141,L
244,1496.979,1497.141,R
245,1500.604,1500.775,R
245,1500.604,1500.775,L
246,1506.83,1507.01,L
246,1506.83,1507.01,R
247,1512.991,1513.147,R
247,1512.991,1513.147,L
248,1521.267,1521.44,L
248,1521.267,1521.44,R
249,1524.575,1524.785,R
249,1524.575,1524.785,L
250,1528.133,1528.319,L
250,1528.133,1528.319,R
251,1531.63,1531.815,R
251,1531.63,1531.815,L
252,1539.888,1540.084,L
252,1539.888,1540.084,R
253,1543.263,1543.424,R
253,1543.263,1543.424,L
254,1546.874,1547.071,R
254,1546.874,1547.071,L
255,1549.919,1550.084,L
255,1549.919,1550.084,R
256,1557.094,1557.269,R
256,1557.094,1557.269,L
257,1561.225,1561.397,L
257,1561.225,1561.397,R
258,1564.459,1564.62,R
258,1564.459,1564.62,L
259,1567.294,1567.454,L
259,1567.294,1567.454,R
260,1577.481,1577.66,R
260,1577.481,1577.66,L
261,1584.748,1584.907,L
261,1584.748,1584.907,R
262,1588.494,1588.652,R
262,1588.494,1588.652,L
263,1592.73,1592.902,L
263,1592.73,1592.902,R
264,1596.331,1596.53,R
264,1596.331,1596.53,L
265,1604.103,1604.296,L
265,1604.103,1604.296,R
266,1607.084,1607.825,R
266,1607.084,1607.825,L
267,1608.31,1610.748,L
267,1608.31,1610.748,R
268,1611.126,1611.396,R
268,1611.126,1611.396,L
269,1612.816,1613.21,L
269,1612.816,1613.21,R
270,1613.277,1616.225,R
270,1613.277,1616.225,L
271,1617.347,1618.508,L
271,1617.347,1618.508,R
272,1618.671,1622.249,R
272,1618.671,1622.249,L
273,1622.415,1624.651,L
273,1622.415,1624.651,R
274,1625.911,1671.217,R
274,1625.911,1671.217,L
275,1671.639,1671.798,L
275,1671.639,1671.798,R
276,1680.2,1680.352,R
276,1680.2,1680.352,L
277,1681.281,1681.873,L
277,1681.281,1681.873,R
278,1683.735,1684.569,L
278,1683.735,1684.569,R
279,1687.139,1687.32,R
279,1687.139,1687.32,L
280,1691.326,1691.49,L
280,1691.326,1691.49,R
281,1694.687,1694.837,R
281,1694.687,1694.837,L
282,1698.252,1698.412,L
282,1698.252,1698.412,R
283,1701.448,1701.617,R
283,1701.448,1701.617,L
284,1704.546,1704.694,L
284,1704.546,1704.694,R
285,1707.433,1707.574,R
285,1707.433,1707.574,L
286,1710.571,1710.689,R
286,1710.571,1710.689,L
287,1719.505,1719.659,L
287,1719.505,1719.659,R
288,1722.737,1722.883,R
288,1722.737,1722.883,L
289,1729.64,1729.819,L
289,1729.64,1729.819,R
290,1736.134,1736.21,R
290,1736.134,1736.21,L
291,1738.777,1738.966,L
291,1738.777,1738.966,R
292,1742.194,1742.378,R
292,1742.194,1742.378,L
293,1745.262,1745.422,L
293,1745.262,1745.422,R
294,1748.93,1749.078,L
294,1748.93,1749.078,R
295,1755.534,1755.688,R
295,1755.534,1755.688,L
296,1761.041,1761.209,L
296,1761.041,1761.209,R
297,1764.591,1764.794,R
297,1764.591,1764.794,L
298,1767.664,1767.834,R
298,1767.664,1767.834,L
299,1770.82,1770.965,L
299,1770.82,1770.965,R
300,1774.947,1775.103,R
300,1774.947,1775.103,L
301,1784.049,1784.234,L
301,1784.049,1784.234,R
302,1791.488,1791.676,L
302,1791.488,1791.676,R
303,1797.932,1798.097,R
303,1797.932,1798.097,L
304,1802.47,1802.622,L
304,1802.47,1802.622,R
305,1806.892,1807.069,R
305,1806.892,1807.069,L
306,1809.913,1810.085,L
306,1809.913,1810.085,R
307,1813.126,1813.304,R
307,1813.126,1813.304,L
308,1827.488,1827.661,L
308,1827.488,1827.661,R
309,1836.502,1836.624,R
309,1836.502,1836.624,L
310,1838.953,1840.235,L
310,1838.953,1840.235,R
311,1841.109,1842.556,R
311,1841.109,1842.556,L
312,1844.173,1844.352,R
312,1844.173,1844.352,L
313,1844.868,1848.032,L
313,1844.868,1848.032,R
314,1849.072,1849.239,L
314,1849.072,1849.239,R
315,1851.26,1851.481,R
315,1851.26,1851.481,L
316,1853.925,1893.565,L
316,1853.925,1893.565,R
317,1895.059,1895.237,R
317,1895.059,1895.237,L
318,1896.785,1896.952,R
318,1896.785,1896.952,L
319,1904.75,1904.904,L
319,1904.75,1904.904,R
320,1907.101,1907.26,R
320,1907.101,1907.26,L
321,1907.517,1908.373,L
321,1907.517,1908.373,R
322,1909.076,1911.559,R
322,1909.076,1911.559,L
323,1920.258,1920.406,L
323,1920.258,1920.406,R
324,1925.879,1926.032,R
324,1925.879,1926.032,L
325,1932.583,1932.736,L
325,1932.583,1932.736,R
326,1936.885,1937.05,R
326,1936.885,1937.05,L
327,1942.736,1942.909,L
327,1942.736,1942.909,R
328,1946.353,1946.529,R
328,1946.353,1946.529,L
329,1953.173,1953.334,L
329,1953.173,1953.334,R
330,1956.558,1956.728,R
330,1956.558,1956.728,L
331,1960.136,1960.273,L
331,1960.136,1960.273,R
332,1967.28,1967.451,R
332,1967.28,1967.451,L
333,1970.736,1970.897,L
333,1970.736,1970.897,R
334,1981.568,1981.717,R
334,1981.568,1981.717,L
335,1984.96,1985.144,L
335,1984.96,1985.144,R
336,1988.853,1989.019,R
336,1988.853,1989.019,L
337,1997.715,1997.901,L
337,1997.715,1997.901,R
338,2000.782,2000.92,R
338,2000.782,2000.92,L
339,2018.544,2018.718,L
339,2018.544,2018.718,R
340,2028.385,2028.55,R
340,2028.385,2028.55,L
341,2031.59,2031.764,L
341,2031.59,2031.764,R
342,2039.437,2039.608,R
342,2039.437,2039.608,L
343,2042.822,2042.952,L
343,2042.822,2042.952,R
344,2057.162,2057.303,L
344,2057.162,2057.303,R
345,2060.327,2060.466,R
345,2060.327,2060.466,L
